rank_rev_in_alert,n,mean_dist,mean_amplitude,cg_ratio,target_rate
984,2,15.395072788653403,-12.024999999999999,1.0,0.0
985,2,17.791550939822002,-29.385,1.0,0.0
986,2,17.29158626708355,6.6,1.0,0.0
987,2,11.791122623528564,-50.445,1.0,0.0
988,2,10.198027919936349,-25.91,1.0,0.0
989,2,6.816539979005116,-16.41,1.0,0.0
990,2,8.614554863717153,6.180000000000001,1.0,0.0
991,2,13.367651594096138,8.55,1.0,0.0
992,2,16.907650713517924,-7.7,1.0,0.0
993,2,11.434605811233059,-8.14,1.0,0.0
994,2,10.15337198292561,1.540000000000001,1.0,0.0
995,2,14.20635282214074,-5.895,1.0,0.0
996,2,9.391405909867613,-13.205,1.0,0.0
997,2,9.117069440600151,-51.349999999999994,1.0,0.0
998,2,12.984926732682538,-36.11,1.0,0.0
999,2,12.430055775027107,2.505,1.0,0.0
1000,2,8.82838449782508,-20.665,1.0,0.0
1001,2,15.398385714895081,-5.96,1.0,0.0
1002,2,11.082345050100127,-18.655,1.0,0.0
1003,2,14.518512022772295,-19.240000000000002,1.0,0.0
1004,2,13.948119686180448,-8.405,1.0,0.0
1005,2,13.403808320614317,-15.3,1.0,0.0
1006,2,8.61717896638636,-28.995,1.0,0.0
1007,2,13.33260326909189,-13.175,1.0,0.0
1008,2,9.021100051166098,-16.805,1.0,0.0
1009,2,8.827415471075009,-32.574999999999996,1.0,0.0
1010,2,15.314331307124723,-16.425,1.0,0.0
1011,2,12.289416531316645,-33.285,1.0,0.0
1012,2,4.49762373270328,21.685000000000002,1.0,0.0
1013,2,13.450632842875049,-10.345,1.0,0.0
1014,2,11.872833416089783,-4.15,1.0,0.0
1015,2,14.267758763283037,-16.77,1.0,0.0
1016,2,4.0706390881966765,-16.925,1.0,0.0
1017,2,12.680949286288804,-3.345,1.0,0.0
1018,2,13.310731424015714,1.2749999999999995,1.0,0.0
1019,2,11.3505199462947,-12.515,1.0,0.0
1020,2,14.612671623244069,20.16,1.0,0.0
1021,2,14.941135129245549,-11.780000000000001,1.0,0.0
1022,2,10.153608351526982,-21.62,1.0,0.0
1023,2,17.532598360588107,-10.27,1.0,0.0
1024,2,10.284378738318757,-10.64,1.0,0.0
1025,2,16.886398462787426,-16.94,1.0,0.0
1026,2,15.42522461399643,-11.86,1.0,0.0
1027,2,9.328539020515112,-5.1,1.0,0.0
1028,2,18.48226374153475,-2.115,1.0,0.0
1029,2,13.006292214578838,-6.915,1.0,0.0
1030,2,9.972386090763429,-19.744999999999997,1.0,0.0
1031,2,16.062026203526848,-8.48,1.0,0.0
1032,2,15.725357759676239,-19.475,1.0,0.0
1033,2,12.639612353686939,-11.02,1.0,0.0
1034,2,7.563726170946243,-57.2,1.0,0.0
1035,2,9.716633898230409,-12.905,1.0,0.0
1036,2,16.839945815762068,-21.939999999999998,1.0,0.0
1037,2,6.330360168187038,-0.08499999999999996,1.0,0.0
1038,2,9.520182745078667,8.445,1.0,0.0
1039,2,15.342127539842934,-12.84,1.0,0.0
1040,2,11.598456141761073,-18.29,1.0,0.0
1041,2,16.919779638483288,-12.125,1.0,0.0
1042,2,7.322866524191695,3.164999999999999,1.0,0.0
1043,2,10.72697312036873,-5.46,1.0,0.0
1044,2,15.273129278749224,-0.25,1.0,0.0
1045,2,9.766482722655708,-0.4850000000000003,1.0,0.0
1046,2,9.839499533002193,-13.965,1.0,0.0
1047,2,7.605848987969217,-31.18,1.0,0.0
1048,2,15.647027056808152,10.645000000000001,1.0,0.0
1049,2,14.954277883283822,-27.47,1.0,0.0
1050,2,9.509762508822856,1.3200000000000003,1.0,0.0
1051,2,13.783331863364648,4.0,1.0,0.0
1052,2,11.822216828221135,-20.195,1.0,0.0
1053,2,9.636241954524358,-50.47,1.0,0.0
1054,2,10.688424912997208,-18.065,1.0,0.0
1055,2,12.37656570781858,22.675,1.0,0.0
1056,2,8.676399283949108,-39.53,1.0,0.0
1057,2,7.654405910523129,11.149999999999999,1.0,0.0
1058,2,14.675160828662051,-10.185,1.0,0.0
1059,2,12.973022506339834,3.9549999999999996,1.0,0.0
1060,2,9.643949596066047,12.495000000000001,1.0,0.0
1061,2,8.900389826806759,-21.849999999999998,1.0,0.0
1062,2,8.202524251477808,-15.67,1.0,0.0
1063,2,15.875011931715711,-13.055,1.0,0.0
1064,2,14.83675822556079,-14.95,1.0,0.0
1065,2,11.616190307783677,-16.705,1.0,0.0
1066,2,10.49261445704134,-12.2,1.0,0.0
1067,2,11.551333073392364,-21.895000000000003,1.0,0.0
1068,2,11.705909096166508,-58.08,1.0,0.0
1069,2,17.23861265281884,-8.885000000000002,1.0,0.0
1070,2,9.455367872312243,-28.52,1.0,0.0
1071,2,12.382626530535603,-8.55,1.0,0.0
1072,2,16.739159312592076,-8.165,1.0,0.0
1073,2,13.79398589904747,13.815000000000001,1.0,0.0
1074,2,16.982833339019592,-9.275,1.0,0.0
1075,2,14.971743569757022,25.405,1.0,0.0
1076,2,17.87195203049137,-6.610000000000001,1.0,0.0
1077,2,17.947226132807266,-6.539999999999999,1.0,0.0
1078,2,3.623857199938283,-5.355,1.0,0.0
1079,2,16.91910286302798,-4.87,1.0,0.0
1080,2,10.735092130307567,2.6550000000000002,1.0,0.0
1081,2,16.461327615680666,-12.87,1.0,0.0
1082,2,13.571670190903472,-0.28000000000000025,1.0,0.0
1083,2,12.715350415206087,20.68,1.0,0.0
1084,2,13.534347959320517,2.030000000000001,1.0,0.0
1085,2,9.932835459846496,-7.68,1.0,0.0
1086,2,9.891297560524801,2.7299999999999995,1.0,0.0
1087,2,10.837408082825545,11.68,1.0,0.0
1088,2,10.301533971589244,3.455,1.0,0.0
1089,2,14.987789085299188,-23.04,1.0,0.0
1090,2,11.147250771381263,-11.905000000000001,1.0,0.0
1091,2,9.74917526898249,-18.564999999999998,1.0,0.0
1092,2,18.05022644731931,9.014999999999999,1.0,0.0
1093,2,9.53914878412969,-24.09,1.0,0.0
1094,2,13.42685434532699,-28.53,1.0,0.0
1095,2,11.302783290053537,-19.240000000000002,1.0,0.0
1096,2,9.312469079911807,0.7349999999999994,1.0,0.0
1097,2,10.66894301279917,-13.095,1.0,0.0
1098,2,10.766347676633012,-16.15,1.0,0.0
1099,2,9.739919419601431,0.13000000000000034,1.0,0.0
1100,2,5.155792133409155,-20.560000000000002,1.0,0.0
1101,2,11.313662286597905,-35.135,1.0,0.0
1102,2,16.80055444513974,-6.335,1.0,0.0
1103,2,16.62488237567012,5.975000000000001,1.0,0.0
1104,2,8.925493654901409,-9.27,1.0,0.0
1105,2,8.79162837194071,-9.595,1.0,0.0
1106,2,12.372092362413062,-11.195,1.0,0.0
1107,2,15.15067721054727,-45.835,1.0,0.0
1108,2,18.52564528755949,-23.74,1.0,0.0
1109,2,12.126955491155064,-9.625,1.0,0.0
1110,2,14.257592132160962,-2.164999999999999,1.0,0.0
1111,2,12.989455877736043,-18.52,1.0,0.0
1112,2,17.731635143353238,-46.974999999999994,1.0,0.0
1113,2,14.873804096394412,-8.92,1.0,0.0
1114,2,11.913886021453859,-12.295,1.0,0.0
1115,2,13.94935922857827,-15.530000000000001,1.0,0.0
1116,2,11.106111886249568,-20.895,1.0,0.0
1117,2,11.04010757491528,3.535,1.0,0.0
1118,2,7.8981103099939745,-12.785,1.0,0.0
1119,2,12.776822284876461,-9.415,1.0,0.0
1120,2,17.423158755656083,-27.695,1.0,0.0
1121,2,17.67551891018173,-19.32,1.0,0.0
1122,2,9.596160625777578,8.725,1.0,0.0
1123,2,18.143674326277022,-2.525,1.0,0.0
1124,2,7.67515396932498,-8.46,1.0,0.0
1125,2,13.531388541224231,-12.89,1.0,0.0
1126,2,13.163626499162788,-8.565000000000001,1.0,0.0
1127,2,12.073511567467655,-11.325,1.0,0.0
1128,2,7.869653548289427,-22.205,1.0,0.0
1129,2,9.630932956041018,-2.615,1.0,0.0
1130,2,11.612577610840392,-11.86,1.0,0.0
1131,2,9.318635473809884,18.015,1.0,0.0
1132,2,17.430531407447955,-30.235,1.0,0.0
1133,2,9.330836610536917,13.780000000000001,1.0,0.0
1134,2,12.934394049924308,-13.005,1.0,0.0
1135,2,10.871833895650921,-2.1449999999999996,1.0,0.0
1136,2,15.038666718754474,-5.805,1.0,0.0
1137,2,10.493211978008603,14.475000000000001,1.0,0.0
1138,2,7.40160949644509,10.240000000000002,1.0,0.0
1139,2,18.433151713634555,-14.004999999999999,1.0,0.0
1140,2,8.91451401366339,-7.125,1.0,0.0
1141,2,11.34960551503347,-11.25,1.0,0.0
1142,2,10.572880402772686,6.98,1.0,0.0
1143,2,9.833462669264835,-4.825,1.0,0.0
1144,2,12.642109486943653,3.3500000000000005,1.0,0.0
1145,2,15.373340210854217,-40.35,1.0,0.0
1146,2,14.730464542820883,-22.73,1.0,0.0
1147,2,10.663171726134074,19.71,1.0,0.0
1148,2,13.019756250514956,-6.8100000000000005,1.0,0.0
1149,2,10.235734489533543,10.955,1.0,0.0
1150,2,13.223148373988963,-17.86,1.0,0.0
1151,2,12.347237390453573,-52.885000000000005,1.0,0.0
1152,2,11.508590996903244,-9.385,1.0,0.0
1153,2,18.424891326165366,-8.05,1.0,0.0
1154,2,18.611119517463866,-38.775,1.0,0.0
1155,2,15.196685004942438,-29.955,1.0,0.0
1156,2,7.2117085826535705,6.1000000000000005,1.0,0.0
1157,2,11.968950706587288,-10.4,1.0,0.0
1158,2,18.850812105548464,-32.065,1.0,0.0
1159,2,14.546819241205128,-12.735,1.0,0.0
1160,2,10.855928883548717,6.51,1.0,0.0
1161,2,15.539843852223086,-4.805,1.0,0.0
1162,2,12.569125651408477,10.700000000000001,1.0,0.0
1163,2,12.458976175058927,-6.460000000000001,1.0,0.0
1164,2,13.916330038469507,-29.945,1.0,0.0
1165,2,8.434504658604013,31.0,1.0,0.0
1166,2,14.487700540140178,-15.215,1.0,0.0
1167,2,11.619579224907186,-27.855,1.0,0.0
1168,2,5.8140678870360984,-8.43,1.0,0.0
1169,2,3.891256116166329,14.24,1.0,0.0
1170,2,10.77692203415964,-38.445,1.0,0.0
1171,2,13.317473233394589,1.4249999999999998,1.0,0.0
1172,2,18.122763971695765,-8.16,1.0,0.0
1173,2,7.083278784143334,-19.175,1.0,0.0
1174,2,18.19343837746424,-26.35,1.0,0.0
1175,2,7.405708202254173,-9.625,1.0,0.0
1176,2,14.26411644236313,-10.09,1.0,0.0
1177,2,15.984595515120187,2.88,1.0,0.0
1178,2,11.673821425172816,-14.469999999999999,1.0,0.0
1179,2,10.261993944927724,1.9899999999999998,1.0,0.0
1180,2,13.943797176334355,-8.875,1.0,0.0
1181,2,10.681130687914354,8.379999999999999,1.0,0.0
1182,2,12.510736580707952,-18.535,1.0,0.0
1183,2,12.923971606688328,-11.775,1.0,0.0
1184,2,14.726510581112663,11.580000000000002,1.0,0.0
1185,2,16.68150680440911,-10.695,1.0,0.0
1186,2,17.11108629327652,-0.625,1.0,0.0
1187,2,11.894278125780849,-8.51,1.0,0.0
1188,2,15.043980449414128,-17.25,1.0,0.0
1189,2,13.755664854976143,2.3899999999999997,1.0,0.0
1190,2,15.932535455920586,15.620000000000001,1.0,0.0
1191,2,11.653350759189596,3.705,1.0,0.0
1192,2,11.374262411244873,-7.5600000000000005,1.0,0.0
1193,2,13.292665949096213,-8.215,1.0,0.0
1194,2,14.009857247622541,10.295,1.0,0.0
1195,2,16.194893636624734,-13.555,1.0,0.0
1196,2,17.573431122996197,-18.115000000000002,1.0,0.0
1197,2,18.198335812464787,-9.205,1.0,0.0
1198,2,9.75228364103763,-7.555,1.0,0.0
1199,2,10.682048507921547,16.490000000000002,1.0,0.0
1200,2,15.352763401677024,-9.71,1.0,0.0
1201,2,8.242185444990675,-16.669999999999998,1.0,0.0
1202,2,10.978870771427786,-33.295,1.0,0.0
1203,2,11.380619227376688,-22.604999999999997,1.0,0.0
1204,2,14.9602955771866,-34.01,1.0,0.0
1205,2,16.580365522641944,19.115,1.0,0.0
1206,2,18.483473575625936,14.91,1.0,0.0
1207,2,10.160175643476917,-15.174999999999999,1.0,0.0
1208,2,12.10715431214307,-53.595,1.0,0.0
1209,2,17.92821662754853,-15.05,1.0,0.0
1210,2,15.065576651195471,-20.884999999999998,1.0,0.0
1211,2,8.132400917196563,-36.555,1.0,0.0
1212,2,15.58884678031158,-12.8,1.0,0.0
1213,2,18.491585533801157,-17.43,1.0,0.0
1214,2,15.622269438675133,20.18,1.0,0.0
1215,2,13.768406915207034,-8.365,1.0,0.0
1216,2,10.417257525156437,-36.72,1.0,0.0
1217,2,17.90763822589557,-6.88,1.0,0.0
1218,2,16.65631595466351,-13.5,1.0,0.0
1219,2,16.981356409510127,-2.4450000000000003,1.0,0.0
1220,2,10.877905784888119,-17.28,1.0,0.0
1221,2,15.415399588508382,-22.05,1.0,0.0
1222,2,16.135500575455406,-10.335,1.0,0.0
1223,2,15.025793360501652,-27.85,1.0,0.0
1224,2,11.6684873638889,-8.875,1.0,0.0
1225,2,13.834144876427521,-53.61,1.0,0.0
1226,1,10.482485226268166,-62.73,1.0,0.0
1227,1,7.260941389057708,-44.45,1.0,0.0
1228,1,12.152816275289071,-17.33,1.0,0.0
1229,1,3.725464358876178,-3.69,1.0,0.0
1230,1,6.39847356714733,-11.22,1.0,0.0
1231,1,6.6926755332182655,-58.4,1.0,0.0
1232,1,8.263075190744777,20.87,1.0,0.0
1233,1,17.190756045687746,-21.68,1.0,0.0
1234,1,6.056772316350793,17.12,1.0,0.0
1235,1,10.764583771589296,-10.05,1.0,0.0
1236,1,17.255559020856207,-16.53,1.0,0.0
1237,1,6.489894125674827,-16.28,1.0,0.0
1238,1,19.53310656568841,-10.38,1.0,0.0
1239,1,11.12756605033697,-17.42,1.0,0.0
1240,1,9.494085091490597,-18.15,1.0,0.0
1241,1,4.76501976124413,-9.72,1.0,0.0
1242,1,18.82232512278757,9.8,1.0,0.0
1243,1,6.745636523312724,-18.75,1.0,0.0
1244,1,6.760595996946517,-36.59,1.0,0.0
1245,1,8.570581075936815,27.42,1.0,0.0
1246,1,7.526283880523019,-14.97,1.0,0.0
1247,1,16.480452412775296,-2.14,1.0,0.0
1248,1,13.243710747668109,-10.33,1.0,0.0
1249,1,10.97455772896937,8.34,1.0,0.0
1250,1,5.544652726027643,-10.69,1.0,0.0
1251,1,9.104501865500657,-16.75,1.0,0.0
1252,1,12.104347187953934,-12.11,1.0,0.0
1253,1,12.151245595014354,-11.31,1.0,0.0
1254,1,13.64027639094511,-12.01,1.0,0.0
1255,1,14.360771245543363,-5.93,1.0,0.0
1256,1,13.527433461829723,-7.68,1.0,0.0
1257,1,17.211304117466305,-12.57,1.0,0.0
1258,1,17.21438159139477,-26.05,1.0,0.0
1259,1,5.140882501308803,33.3,1.0,0.0
1260,1,10.227709332210198,-17.16,1.0,0.0
1261,1,10.15755800881536,-21.98,1.0,0.0
1262,1,9.095179818097424,19.09,1.0,0.0
1263,1,12.236188411816718,11.6,1.0,0.0
1264,1,5.171982901584092,-11.99,1.0,0.0
1265,1,12.314607739378928,-6.28,1.0,0.0
1266,1,11.53762175301734,-18.97,1.0,0.0
1267,1,14.994040229704058,29.51,1.0,0.0
1268,1,7.712698491327573,36.73,1.0,0.0
1269,1,14.004227082151626,-12.59,1.0,0.0
1270,1,13.174745957714244,22.95,1.0,0.0
1271,1,16.463034474259164,-40.76,1.0,0.0
1272,1,16.495963100258628,-23.4,1.0,0.0
1273,1,17.240917441959724,5.49,1.0,0.0
1274,1,16.425053438936434,-48.57,1.0,0.0
1275,1,10.5955223066307,-6.46,1.0,0.0
1276,1,17.13651754602418,-20.63,1.0,0.0
1277,1,17.501399999973028,-45.48,1.0,0.0
1278,1,3.745785054081499,-2.33,1.0,0.0
1279,1,14.857397095215154,-25.81,1.0,0.0
1280,1,18.722451468271696,27.75,1.0,0.0
1281,1,9.40316412539464,24.03,1.0,0.0
1282,1,17.510854294973203,-13.8,1.0,0.0
1283,1,17.500617064311207,-65.93,1.0,0.0
1284,1,14.752493755409407,-13.29,1.0,0.0
1285,1,8.705691213922544,39.59,1.0,0.0
1286,1,14.34030059099764,-1.84,1.0,0.0
1287,1,17.768089890157814,-4.49,1.0,0.0
1288,1,15.998816864781483,-48.71,1.0,0.0
1289,1,13.986266327699152,13.12,1.0,0.0
1290,1,4.727854246329053,-1.86,1.0,0.0
1291,1,19.412017190515684,-44.33,1.0,0.0
1292,1,11.97156231701143,-4.31,1.0,0.0
1293,1,12.934919127192568,19.1,1.0,0.0
1294,1,12.63153345800549,-21.34,1.0,0.0
1295,1,13.672839600667755,-67.43,1.0,0.0
1296,1,11.286985963444849,-4.39,1.0,0.0
1297,1,18.519999419885977,10.11,1.0,0.0
1298,1,15.524823861144368,-1.71,1.0,0.0
1299,1,12.137017756161644,7.45,1.0,0.0
1300,1,11.58681327731736,-22.01,1.0,0.0
1301,1,18.760831176260005,-19.52,1.0,0.0
1302,1,19.005899234216983,-13.2,1.0,0.0
1303,1,17.914201424326887,22.42,1.0,0.0
1304,1,19.152840452552947,-39.28,1.0,0.0
1305,1,12.257861268776796,-12.33,1.0,0.0
1306,1,11.97673169126545,-16.02,1.0,0.0
1307,1,8.912196804343292,-4.09,1.0,0.0
1308,1,19.711774670724605,-33.05,1.0,0.0
1309,1,17.191407794816765,-25.26,1.0,0.0
1310,1,10.983709686346184,-74.11,1.0,0.0
1311,1,13.401987272773342,-13.38,1.0,0.0
1312,1,16.47744979350441,-9.74,1.0,0.0
1313,1,19.087240737264683,-25.6,1.0,0.0
1314,1,17.678803800625793,-7.84,1.0,0.0
1315,1,17.642742609758468,-2.24,1.0,0.0
1316,1,16.808004497851442,-4.78,1.0,0.0
1317,1,16.74468887897009,-5.49,1.0,0.0
1318,1,14.535697600970051,-2.98,1.0,0.0
1319,1,19.873368679421382,-6.03,1.0,0.0
1320,1,19.910953180632703,-21.67,1.0,0.0
1321,1,16.6129086251481,-6.5,1.0,0.0
1322,1,12.23990245068449,43.23,1.0,0.0
1323,1,13.44380183009686,31.95,1.0,0.0
1324,1,13.299475496503934,17.21,1.0,0.0
1325,1,12.768842906787723,61.59,1.0,0.0
1326,1,19.71642202862832,-4.33,1.0,0.0
1327,1,7.406219695953533,-5.87,1.0,0.0
1328,1,17.197693346067958,-5.64,1.0,0.0
1329,1,17.281295086849568,-29.67,1.0,0.0
1330,1,19.24052353983309,-13.4,1.0,0.0
1331,1,13.829000894334609,-15.89,1.0,0.0
1332,1,17.98173532460013,-10.39,1.0,0.0
1333,1,18.965581415389465,-62.71,1.0,0.0
1334,1,12.04701916804097,-5.63,1.0,0.0
1335,1,15.271079582048312,31.18,1.0,0.0
1336,1,18.50388285874869,-7.9,1.0,0.0
1337,1,10.524004035601408,-11.76,1.0,0.0
1338,1,18.57664417564333,-60.93,1.0,0.0
1339,1,19.66722529737829,-9.4,1.0,0.0
1340,1,16.974001136887694,-5.4,1.0,0.0
1341,1,18.01510974555668,-60.27,1.0,0.0
1342,1,19.39337591330445,-15.94,1.0,0.0
1343,1,16.654422056891118,-22.95,1.0,0.0
1344,1,13.465760647993951,-3.92,1.0,0.0
1345,1,15.006349763886956,-11.99,1.0,0.0
1346,1,14.704133102509736,-50.61,1.0,0.0
1347,1,16.199461482470166,26.84,1.0,0.0
1348,1,16.26382653585801,-63.02,1.0,0.0
1349,1,13.040208497118332,-17.06,1.0,0.0
1350,1,17.39690085681607,-30.34,1.0,0.0
1351,1,17.153903173691145,-16.94,1.0,0.0
1352,1,18.85982668884821,47.64,1.0,0.0
1353,1,6.244571913822799,5.86,1.0,0.0
1354,1,16.03311644794195,-40.41,1.0,0.0
1355,1,16.15675948390232,-2.66,1.0,0.0
1356,1,19.617081986877825,24.01,1.0,0.0
1357,1,19.63910417802085,5.77,1.0,0.0
1358,1,18.546329242694043,18.69,1.0,0.0
1359,1,18.23729213390846,45.21,1.0,0.0
1360,1,17.751977470266965,-21.1,1.0,0.0
1361,1,17.84054735395548,-17.21,1.0,0.0
1362,1,16.909021536450613,-8.01,1.0,0.0
1363,1,17.829480744888112,-4.39,1.0,0.0
1364,1,18.656866715087087,-39.48,1.0,0.0
1365,1,11.94143751766612,-7.02,1.0,0.0
1366,1,18.993581407032227,-8.27,1.0,0.0
1367,1,18.27559520038601,-36.59,1.0,0.0
1368,1,18.69998334442896,-7.03,1.0,0.0
1369,1,18.93396956884576,-18.86,1.0,0.0
1370,1,4.256458600396874,-3.47,1.0,0.0
1371,1,16.815330687264314,-39.76,1.0,0.0
1372,1,18.77811982781813,-39.92,1.0,0.0
1373,1,13.429795224210292,-2.66,1.0,0.0
1374,1,18.58929860814816,-17.82,1.0,0.0
1375,1,19.627435574617383,-13.23,1.0,0.0
1376,1,19.68147453322916,-65.92,1.0,0.0
1377,1,17.680240345319444,-43.92,1.0,0.0
1378,1,19.68051558787533,-11.49,1.0,0.0
1379,1,17.7890299221062,-37.95,1.0,0.0
1380,1,19.65772703173945,-42.62,1.0,0.0
1381,1,17.159496655463098,-9.37,1.0,0.0
1382,1,18.77991331043237,-8.12,1.0,0.0
1383,1,19.377999027390373,-36.34,1.0,0.0
1384,1,19.015876961672408,-59.04,1.0,0.0
1385,1,18.83448110902324,11.04,1.0,0.0
1386,1,18.33491744032257,-7.73,1.0,0.0
1387,1,9.013239610454905,-5.31,1.0,0.0
1388,1,17.910737005558307,-11.34,1.0,0.0
1389,1,18.360222947046505,-34.14,1.0,0.0
1390,1,18.601843841819232,-56.89,1.0,0.0
1391,1,18.84522073470415,-7.42,1.0,0.0
1392,1,18.6833102491294,-63.88,1.0,0.0
1393,1,4.993592702099657,-12.4,1.0,0.0
1394,1,18.612810773427142,-31.03,1.0,0.0
1395,1,5.915095149346447,-10.3,1.0,0.0
1396,1,18.135235052281068,-55.62,1.0,0.0
1397,1,14.647145949897308,15.94,1.0,0.0
1398,1,16.29129300265393,11.09,1.0,0.0
1399,1,19.104381174034373,-25.81,1.0,0.0
1400,1,17.681427936232076,-11.65,1.0,0.0
1401,1,19.56028922468457,-15.35,1.0,0.0
1402,1,18.506526578005648,-14.49,1.0,0.0
1403,1,18.193450423564887,-34.06,1.0,0.0
1404,1,18.09714037315841,-5.92,1.0,0.0
1405,1,8.357774886286048,6.25,1.0,0.0
1406,1,18.568630413164804,-35.49,1.0,0.0
1407,1,18.67735790567009,7.43,1.0,0.0
1408,1,9.829992897165113,-2.5,1.0,0.0
1409,1,12.48666613463345,-6.78,1.0,0.0
1410,1,18.781442923016133,-22.81,1.0,0.0
1411,1,19.707386924624444,-19.7,1.0,0.0
1412,1,15.554116681570928,20.76,1.0,0.0
1413,1,19.36992518068553,-57.04,1.0,0.0
1414,1,15.76016149148273,-2.65,1.0,0.0
1415,1,10.507559628090789,-6.22,1.0,0.0
1416,1,19.49171601222056,-23.62,1.0,0.0
1417,1,16.740187765344803,-21.33,1.0,0.0
1418,1,11.295179674010908,-1.99,1.0,0.0
1419,1,13.813551523479914,-11.02,1.0,0.0
1420,1,16.504513145496762,-37.22,1.0,0.0
1421,1,13.205729603042531,5.1,1.0,0.0
1422,1,16.275528389082723,-93.46,1.0,0.0
1423,1,18.61800938880332,-6.04,1.0,0.0
1424,1,18.593272457356267,-4.86,1.0,0.0
1425,1,16.015831208018202,6.63,1.0,0.0
1426,1,17.7212442440613,-63.89,1.0,0.0
1427,1,5.128291760156924,-5.41,1.0,0.0
1428,1,19.636295986674583,-34.8,1.0,0.0
1429,1,19.5581363437745,42.74,1.0,0.0
1430,1,17.81896888311722,-9.52,1.0,0.0
1431,1,17.86470040481976,-77.57,1.0,0.0
1432,1,19.23121859354405,27.01,1.0,0.0
1433,1,19.8600633717287,-59.34,1.0,0.0
1434,1,16.563260724540577,6.65,1.0,0.0
1435,1,14.208065374091223,16.77,1.0,0.0
1436,1,18.25739182960013,24.58,1.0,0.0
1437,1,19.663168441754262,30.34,1.0,0.0
1438,1,19.703389479665173,-10.56,1.0,0.0
1439,1,18.789425548827605,-18.24,1.0,0.0
1440,1,18.37499260942955,-57.26,1.0,0.0
1441,1,12.125498815574849,-9.88,1.0,0.0
1442,1,18.763998910896,-21.43,1.0,0.0
1443,1,19.655099157562983,60.4,1.0,0.0
1444,1,19.955985962471978,-12.75,1.0,0.0
1445,1,18.75332724529604,-6.68,1.0,0.0
1446,1,19.25567573442552,-18.01,1.0,0.0
1447,1,16.647536628614226,22.71,1.0,0.0
1448,1,17.47889548202435,13.79,1.0,0.0
1449,1,19.934211945725927,-18.44,1.0,0.0
1450,1,18.28035326844562,-24.1,1.0,0.0
1451,1,17.242524344218957,-15.09,1.0,0.0
1452,1,16.030092135193392,-6.27,1.0,0.0
1453,1,19.12220913002048,-10.55,1.0,0.0
1454,1,5.376741386833205,-2.12,1.0,0.0
1455,1,10.686582427430462,-1.05,1.0,0.0
1456,1,13.14427730305402,32.66,1.0,0.0
1457,1,17.64240216474831,-13.48,1.0,0.0
1458,1,17.95583371685507,-9.36,1.0,0.0
1459,1,19.64449625480989,-25.63,1.0,0.0
1460,1,8.151181467440646,-83.65,1.0,0.0
1461,1,17.24399438774847,-21.83,1.0,0.0
1462,1,17.241117415836136,-12.49,1.0,0.0
1463,1,17.81625216130311,16.75,1.0,0.0
1464,1,18.58070502368425,-13.0,1.0,0.0
1465,1,17.617008813053808,-17.35,1.0,0.0
1466,1,11.947941820206008,-10.2,1.0,0.0
1467,1,10.529676663659195,-6.22,1.0,0.0
1468,1,13.460109680682033,-8.77,1.0,0.0
1469,1,17.681932060062387,-145.06,1.0,0.0
1470,1,14.711840442634822,-14.43,1.0,0.0
1471,1,10.63586818047282,-2.35,1.0,0.0
1472,1,18.58854550508789,-16.42,1.0,0.0
1473,1,19.19706766796399,-22.38,1.0,0.0
1474,1,18.32173855251914,-12.96,1.0,0.0
1475,1,18.5324111959622,-9.68,1.0,0.0
1476,1,19.588859568535845,-34.13,1.0,0.0
1477,1,12.902783578031544,-4.79,1.0,0.0
1478,1,19.44670423613437,16.67,1.0,0.0
1479,1,14.903250434632463,-73.39,1.0,0.0
1480,1,16.849283686964906,-44.21,1.0,0.0
1481,1,15.00785702720123,-4.26,1.0,0.0
1482,1,17.760514513828827,-14.21,1.0,0.0
1483,1,17.17825362173934,-23.59,1.0,0.0
1484,1,19.03185168561459,-33.75,1.0,0.0
1485,1,18.634052670274883,-3.82,1.0,0.0
1486,1,5.339135188641748,-2.07,1.0,0.0
1487,1,16.428110285784015,-14.13,1.0,0.0
1488,1,17.61845548777082,-33.82,1.0,0.0
1489,1,19.32510638179229,-23.29,1.0,0.0
1490,1,13.615280476491442,-5.58,1.0,0.0
1491,1,10.430649144576352,-3.37,1.0,0.0
1492,1,19.378917551870988,15.56,1.0,0.0
1493,1,18.759980723162343,-6.36,1.0,0.0
1494,1,16.396198248410922,-2.98,1.0,0.0
1495,1,18.884821981181428,-15.78,1.0,0.0
1496,1,19.366942287414204,-8.06,1.0,0.0
1497,1,7.642326246326064,-2.2,1.0,0.0
1498,1,16.056437130561022,-22.66,1.0,0.0
1499,1,13.52461898910374,-30.62,1.0,0.0
1500,1,9.87953526613645,-7.17,1.0,0.0
1501,1,19.2095997525757,-26.75,1.0,0.0
1502,1,15.805111123601828,-36.8,1.0,0.0
1503,1,15.643973351739222,-28.35,1.0,0.0
1504,1,19.234934539403696,-12.55,1.0,0.0
1505,1,14.926021240545124,-32.92,1.0,0.0
1506,1,9.726340001139546,-19.39,1.0,0.0
1507,1,17.66477261186418,-33.17,1.0,0.0
1508,1,3.606165917270672,8.81,1.0,0.0
1509,1,15.330778001931426,-19.14,1.0,0.0
1510,1,3.119006937631342,24.44,1.0,0.0
1511,1,14.726746947725935,-59.29,1.0,0.0
1512,1,19.82479209556327,5.77,1.0,0.0
1513,1,18.83480508545863,-23.54,1.0,0.0
