alert_key,airport,airport_alert_id,start,end,n_lightnings_alert,n_cg_alert,n_ic_alert,min_dist,mean_dist,max_dist,last_label_count,last_label_exists,duration_min,cg_ratio,ic_ratio
Biarritz__139,Biarritz,139.0,2017-08-30 16:35:01+00:00,2017-08-30 17:50:22+00:00,87,87,0,4.237047288574449,13.918734871203032,19.693011953469647,True,True,75.35,1.0,0.0
Biarritz__14,Biarritz,14.0,2016-03-05 17:13:53+00:00,2016-03-05 17:13:53+00:00,1,1,0,7.984155078677941,7.984155078677941,7.984155078677941,True,True,0.0,1.0,0.0
Biarritz__140,Biarritz,140.0,2017-09-09 16:56:16+00:00,2017-09-09 16:56:16+00:00,1,1,0,3.0254757298957893,3.0254757298957893,3.0254757298957893,True,True,0.0,1.0,0.0
Biarritz__141,Biarritz,141.0,2017-09-09 21:54:38+00:00,2017-09-09 21:54:38+00:00,1,1,0,18.337216299472065,18.337216299472065,18.337216299472065,True,True,0.0,1.0,0.0
Biarritz__142,Biarritz,142.0,2017-09-09 22:27:02+00:00,2017-09-09 22:27:02+00:00,1,1,0,9.052747222269426,9.052747222269426,9.052747222269426,True,True,0.0,1.0,0.0
Biarritz__143,Biarritz,143.0,2017-09-10 01:25:53+00:00,2017-09-10 01:25:53+00:00,1,1,0,12.766937232959114,12.766937232959114,12.766937232959114,True,True,0.0,1.0,0.0
Biarritz__144,Biarritz,144.0,2017-09-10 03:36:45+00:00,2017-09-10 03:36:45+00:00,1,1,0,9.45018778608144,9.45018778608144,9.45018778608144,True,True,0.0,1.0,0.0
Biarritz__145,Biarritz,145.0,2017-09-10 04:18:06+00:00,2017-09-10 04:18:06+00:00,1,1,0,19.70551643817736,19.70551643817736,19.70551643817736,True,True,0.0,1.0,0.0
Biarritz__146,Biarritz,146.0,2017-09-16 07:06:57+00:00,2017-09-16 07:06:57+00:00,1,1,0,17.994283741724157,17.994283741724157,17.994283741724157,True,True,0.0,1.0,0.0
Biarritz__147,Biarritz,147.0,2017-11-04 13:24:52+00:00,2017-11-04 16:02:41+00:00,112,112,0,2.8272035601947234,15.130462977189897,19.999742151650885,True,True,157.81666666666666,1.0,0.0
Biarritz__148,Biarritz,148.0,2017-11-04 18:31:18+00:00,2017-11-04 18:38:40+00:00,2,2,0,11.418482247608283,15.543641347139452,19.66880044667062,True,True,7.366666666666666,1.0,0.0
Biarritz__149,Biarritz,149.0,2017-11-04 19:14:20+00:00,2017-11-04 19:26:52+00:00,3,3,0,16.852411123893543,17.674177233429827,18.81144287553753,True,True,12.533333333333333,1.0,0.0
Biarritz__15,Biarritz,15.0,2016-03-05 18:19:29+00:00,2016-03-05 18:19:29+00:00,1,1,0,10.172939819726148,10.172939819726148,10.172939819726148,True,True,0.0,1.0,0.0
Biarritz__150,Biarritz,150.0,2017-11-08 07:48:57+00:00,2017-11-08 07:56:52+00:00,4,4,0,3.304742369728865,7.910077311410941,10.482640203916484,True,True,7.916666666666667,1.0,0.0
Biarritz__151,Biarritz,151.0,2017-11-30 08:10:34+00:00,2017-11-30 08:20:58+00:00,4,4,0,5.518068324490201,9.377130468474148,13.021322812891167,True,True,10.4,1.0,0.0
Biarritz__152,Biarritz,152.0,2017-12-11 19:46:26+00:00,2017-12-11 19:51:56+00:00,4,4,0,3.1640822853123427,10.608477379300716,19.286101460890343,True,True,5.5,1.0,0.0
Biarritz__153,Biarritz,153.0,2017-12-11 23:48:20+00:00,2017-12-11 23:48:20+00:00,1,1,0,19.29705087094756,19.29705087094756,19.29705087094756,True,True,0.0,1.0,0.0
Biarritz__154,Biarritz,154.0,2017-12-12 01:19:52+00:00,2017-12-12 01:19:52+00:00,1,1,0,19.76636683699412,19.76636683699412,19.76636683699412,True,True,0.0,1.0,0.0
Biarritz__155,Biarritz,155.0,2017-12-12 02:34:10+00:00,2017-12-12 02:49:28+00:00,2,2,0,14.65043650848076,16.93346707443318,19.2164976403856,True,True,15.3,1.0,0.0
Biarritz__156,Biarritz,156.0,2017-12-12 03:52:24+00:00,2017-12-12 03:52:24+00:00,1,1,0,14.291343464646866,14.291343464646866,14.291343464646866,True,True,0.0,1.0,0.0
Biarritz__157,Biarritz,157.0,2017-12-15 13:38:34+00:00,2017-12-15 13:38:34+00:00,1,1,0,10.02595917994843,10.02595917994843,10.02595917994843,True,True,0.0,1.0,0.0
Biarritz__158,Biarritz,158.0,2017-12-15 22:36:15+00:00,2017-12-15 22:36:15+00:00,1,1,0,13.515096361469467,13.515096361469467,13.515096361469467,True,True,0.0,1.0,0.0
Biarritz__159,Biarritz,159.0,2017-12-16 03:06:09+00:00,2017-12-16 03:06:09+00:00,1,1,0,19.87537109579265,19.87537109579265,19.87537109579265,True,True,0.0,1.0,0.0
Biarritz__16,Biarritz,16.0,2016-03-05 19:44:54+00:00,2016-03-05 19:48:43+00:00,2,2,0,10.942207994859386,11.340094918361707,11.737981841864029,True,True,3.816666666666667,1.0,0.0
Biarritz__160,Biarritz,160.0,2017-12-26 23:30:13+00:00,2017-12-26 23:44:29+00:00,3,3,0,11.576893313683746,15.847195752304659,19.82163950200886,True,True,14.266666666666667,1.0,0.0
Biarritz__161,Biarritz,161.0,2017-12-27 05:16:36+00:00,2017-12-27 05:57:28+00:00,7,7,0,13.034020910593702,15.564201576030777,18.377121494012428,True,True,40.86666666666667,1.0,0.0
Biarritz__162,Biarritz,162.0,2017-12-27 13:37:03+00:00,2017-12-27 13:45:02+00:00,2,2,0,11.843422801675146,15.526666973955786,19.209911146236426,True,True,7.983333333333333,1.0,0.0
Biarritz__163,Biarritz,163.0,2017-12-27 20:23:16+00:00,2017-12-27 20:23:16+00:00,1,1,0,19.733585959343937,19.733585959343937,19.733585959343937,True,True,0.0,1.0,0.0
Biarritz__164,Biarritz,164.0,2018-01-14 14:41:55+00:00,2018-01-14 14:48:58+00:00,4,4,0,3.761802310816213,6.028973177849572,9.476455398847705,True,True,7.05,1.0,0.0
Biarritz__165,Biarritz,165.0,2018-02-02 16:38:38+00:00,2018-02-02 16:38:38+00:00,1,1,0,6.198907090201617,6.198907090201617,6.198907090201617,True,True,0.0,1.0,0.0
Biarritz__166,Biarritz,166.0,2018-03-06 13:15:03+00:00,2018-03-06 13:27:54+00:00,9,9,0,12.200710796312274,16.50195146103889,19.47375684760357,True,True,12.85,1.0,0.0
Biarritz__167,Biarritz,167.0,2018-03-17 12:29:47+00:00,2018-03-17 12:31:41+00:00,2,2,0,12.43830316708672,16.02351617242607,19.60872917776542,True,True,1.9,1.0,0.0
Biarritz__168,Biarritz,168.0,2018-03-17 22:13:21+00:00,2018-03-17 22:13:21+00:00,1,1,0,19.686691616643085,19.686691616643085,19.686691616643085,True,True,0.0,1.0,0.0
Biarritz__169,Biarritz,169.0,2018-03-17 23:41:06+00:00,2018-03-17 23:41:06+00:00,1,1,0,13.322792072133783,13.322792072133783,13.322792072133783,True,True,0.0,1.0,0.0
Biarritz__17,Biarritz,17.0,2016-03-05 20:44:39+00:00,2016-03-05 20:44:39+00:00,1,1,0,3.909135927381385,3.909135927381385,3.909135927381385,True,True,0.0,1.0,0.0
Biarritz__170,Biarritz,170.0,2018-03-18 04:46:13+00:00,2018-03-18 05:40:41+00:00,41,41,0,6.198563799407533,12.191461309549895,17.646750853208438,True,True,54.46666666666667,1.0,0.0
Biarritz__171,Biarritz,171.0,2018-03-18 13:20:45+00:00,2018-03-18 13:20:45+00:00,1,1,0,19.916879719547858,19.916879719547858,19.916879719547858,True,True,0.0,1.0,0.0
Biarritz__172,Biarritz,172.0,2018-03-19 20:07:33+00:00,2018-03-19 20:20:27+00:00,4,4,0,1.904129294813795,5.487335804820674,8.638284111988098,True,True,12.9,1.0,0.0
Biarritz__173,Biarritz,173.0,2018-03-19 22:03:47+00:00,2018-03-19 22:06:35+00:00,2,2,0,19.68945094004208,19.746432481734175,19.803414023426274,True,True,2.8,1.0,0.0
Biarritz__174,Biarritz,174.0,2018-03-20 00:16:02+00:00,2018-03-20 00:32:55+00:00,3,3,0,19.389060885933752,19.551023892596103,19.75960485285389,True,True,16.883333333333333,1.0,0.0
Biarritz__175,Biarritz,175.0,2018-03-31 07:26:00+00:00,2018-03-31 07:30:35+00:00,2,2,0,8.92197683514288,11.752564435755161,14.583152036367444,True,True,4.583333333333333,1.0,0.0
Biarritz__176,Biarritz,176.0,2018-03-31 11:12:44+00:00,2018-03-31 11:32:54+00:00,11,11,0,8.011758067210417,13.157510102679295,19.94826017484073,True,True,20.166666666666668,1.0,0.0
Biarritz__177,Biarritz,177.0,2018-03-31 14:38:01+00:00,2018-03-31 14:42:18+00:00,3,3,0,6.522788912938123,9.939253558261564,13.978968448347697,True,True,4.283333333333333,1.0,0.0
Biarritz__178,Biarritz,178.0,2018-03-31 16:13:20+00:00,2018-03-31 16:18:39+00:00,3,3,0,15.37639029083413,16.437771187161264,17.572140465766818,True,True,5.316666666666666,1.0,0.0
Biarritz__179,Biarritz,179.0,2018-04-07 08:55:15+00:00,2018-04-07 09:12:51+00:00,4,4,0,9.486012459615742,12.84373114257271,17.56645570297372,True,True,17.6,1.0,0.0
Biarritz__18,Biarritz,18.0,2016-03-05 22:03:25+00:00,2016-03-05 22:03:25+00:00,1,1,0,18.75537242738649,18.75537242738649,18.75537242738649,True,True,0.0,1.0,0.0
Biarritz__180,Biarritz,180.0,2018-04-13 14:36:29+00:00,2018-04-13 14:48:29+00:00,2,2,0,13.0871688866613,13.305534345697222,13.523899804733144,True,True,12.0,1.0,0.0
Biarritz__181,Biarritz,181.0,2018-04-20 17:08:02+00:00,2018-04-20 17:08:02+00:00,1,1,0,18.60318220619831,18.60318220619831,18.60318220619831,True,True,0.0,1.0,0.0
Biarritz__182,Biarritz,182.0,2018-04-22 18:53:42+00:00,2018-04-22 18:53:42+00:00,1,1,0,16.718684063843213,16.718684063843213,16.718684063843213,True,True,0.0,1.0,0.0
Biarritz__183,Biarritz,183.0,2018-05-13 13:53:29+00:00,2018-05-13 13:56:26+00:00,3,3,0,16.704916849623906,17.66754402316313,18.63085609470589,True,True,2.95,1.0,0.0
Biarritz__184,Biarritz,184.0,2018-05-21 13:02:49+00:00,2018-05-21 13:08:24+00:00,2,2,0,17.13046758841341,17.871485741100244,18.61250389378708,True,True,5.583333333333333,1.0,0.0
Biarritz__185,Biarritz,185.0,2018-05-21 14:06:00+00:00,2018-05-21 14:06:00+00:00,1,1,0,10.86583725300328,10.86583725300328,10.86583725300328,True,True,0.0,1.0,0.0
Biarritz__186,Biarritz,186.0,2018-05-21 15:16:50+00:00,2018-05-21 15:16:50+00:00,1,1,0,15.534905675702314,15.534905675702314,15.534905675702314,True,True,0.0,1.0,0.0
Biarritz__187,Biarritz,187.0,2018-05-25 09:55:49+00:00,2018-05-25 10:04:42+00:00,4,4,0,13.074003336909875,15.676253368575507,18.18311569568295,True,True,8.883333333333333,1.0,0.0
Biarritz__188,Biarritz,188.0,2018-05-25 22:50:05+00:00,2018-05-25 22:50:05+00:00,1,1,0,13.002633708020443,13.002633708020443,13.002633708020443,True,True,0.0,1.0,0.0
Biarritz__189,Biarritz,189.0,2018-05-26 00:41:21+00:00,2018-05-26 00:41:21+00:00,1,1,0,6.6855033552183,6.6855033552183,6.6855033552183,True,True,0.0,1.0,0.0
Biarritz__19,Biarritz,19.0,2016-03-06 00:50:20+00:00,2016-03-06 01:24:30+00:00,5,5,0,7.564971287853273,13.223391102044895,18.005762407199086,True,True,34.166666666666664,1.0,0.0
Biarritz__190,Biarritz,190.0,2018-05-26 07:01:31+00:00,2018-05-26 10:50:30+00:00,87,87,0,0.7887120504940424,12.990938917507641,19.99497658018715,True,True,228.98333333333332,1.0,0.0
Biarritz__191,Biarritz,191.0,2018-05-26 16:23:36+00:00,2018-05-26 17:24:51+00:00,16,16,0,9.593142576093433,16.967637054736517,19.699882810409484,True,True,61.25,1.0,0.0
Biarritz__192,Biarritz,192.0,2018-05-26 18:11:16+00:00,2018-05-26 18:11:16+00:00,1,1,0,18.845484289692667,18.845484289692667,18.845484289692667,True,True,0.0,1.0,0.0
Biarritz__193,Biarritz,193.0,2018-06-01 15:21:50+00:00,2018-06-01 15:46:29+00:00,4,4,0,1.3430438059017604,6.5525970106980855,14.220137777744196,True,True,24.65,1.0,0.0
Biarritz__194,Biarritz,194.0,2018-06-03 11:31:00+00:00,2018-06-03 13:49:54+00:00,254,254,0,1.1019755657271162,13.674445538414275,19.975786904951427,True,True,138.9,1.0,0.0
Biarritz__195,Biarritz,195.0,2018-06-03 15:21:38+00:00,2018-06-03 15:21:38+00:00,1,1,0,17.379168000022663,17.379168000022663,17.379168000022663,True,True,0.0,1.0,0.0
Biarritz__196,Biarritz,196.0,2018-06-05 07:09:55+00:00,2018-06-05 07:17:58+00:00,3,3,0,12.669084439907786,15.550516622327706,17.46486567704962,True,True,8.05,1.0,0.0
Biarritz__197,Biarritz,197.0,2018-06-10 16:20:05+00:00,2018-06-10 17:21:48+00:00,12,12,0,12.477546033851077,16.507811777576283,19.00457287247749,True,True,61.71666666666667,1.0,0.0
Biarritz__198,Biarritz,198.0,2018-06-27 15:55:30+00:00,2018-06-27 15:55:30+00:00,1,1,0,14.466663370614196,14.466663370614196,14.466663370614196,True,True,0.0,1.0,0.0
Biarritz__199,Biarritz,199.0,2018-06-30 16:03:23+00:00,2018-06-30 19:51:20+00:00,810,810,0,1.230839322848574,13.872687928193889,19.980665749853745,True,True,227.95,1.0,0.0
Biarritz__2,Biarritz,2.0,2016-01-11 23:21:18+00:00,2016-01-11 23:21:18+00:00,1,1,0,15.792196290580026,15.792196290580026,15.792196290580026,True,True,0.0,1.0,0.0
Biarritz__20,Biarritz,20.0,2016-03-06 02:04:38+00:00,2016-03-06 02:04:38+00:00,1,1,0,10.494852006798473,10.494852006798473,10.494852006798473,True,True,0.0,1.0,0.0
Biarritz__200,Biarritz,200.0,2018-07-01 15:01:51+00:00,2018-07-01 15:01:51+00:00,1,1,0,19.08498350460744,19.08498350460744,19.08498350460744,True,True,0.0,1.0,0.0
Biarritz__201,Biarritz,201.0,2018-07-01 15:39:28+00:00,2018-07-01 18:19:56+00:00,534,534,0,1.4640881914565478,13.084236761344528,19.998192159859165,True,True,160.46666666666667,1.0,0.0
Biarritz__202,Biarritz,202.0,2018-07-01 18:57:08+00:00,2018-07-01 20:11:55+00:00,180,180,0,1.611966578834872,10.996309288521923,19.95962034785636,True,True,74.78333333333333,1.0,0.0
Biarritz__203,Biarritz,203.0,2018-07-01 21:11:44+00:00,2018-07-01 22:21:17+00:00,23,23,0,6.301115968899936,13.027508181563318,19.567870592830268,True,True,69.55,1.0,0.0
Biarritz__204,Biarritz,204.0,2018-07-02 00:31:37+00:00,2018-07-02 01:03:50+00:00,3,3,0,11.80297472144915,13.873389673583537,16.02802390310963,True,True,32.21666666666667,1.0,0.0
Biarritz__205,Biarritz,205.0,2018-07-04 13:27:46+00:00,2018-07-04 16:22:48+00:00,80,80,0,2.698571889494194,16.089951562605076,19.984306182966385,True,True,175.03333333333333,1.0,0.0
Biarritz__206,Biarritz,206.0,2018-07-13 05:34:09+00:00,2018-07-13 08:14:14+00:00,44,44,0,2.3373611163980748,14.64956406463471,19.97109500112973,True,True,160.08333333333334,1.0,0.0
Biarritz__207,Biarritz,207.0,2018-07-13 16:32:20+00:00,2018-07-13 17:55:23+00:00,20,20,0,3.905471866812208,16.5340288754605,19.91171849600208,True,True,83.05,1.0,0.0
Biarritz__208,Biarritz,208.0,2018-07-13 23:18:48+00:00,2018-07-14 01:37:35+00:00,33,33,0,1.6489430828632998,12.756397898247887,19.983617462705613,True,True,138.78333333333333,1.0,0.0
Biarritz__209,Biarritz,209.0,2018-07-14 18:39:29+00:00,2018-07-14 19:19:28+00:00,3,3,0,11.21429529217962,16.767951233349162,19.669391455004583,True,True,39.983333333333334,1.0,0.0
Biarritz__21,Biarritz,21.0,2016-03-06 03:06:13+00:00,2016-03-06 03:06:13+00:00,1,1,0,17.902870890943966,17.902870890943966,17.902870890943966,True,True,0.0,1.0,0.0
Biarritz__210,Biarritz,210.0,2018-07-14 19:59:24+00:00,2018-07-14 19:59:24+00:00,1,1,0,8.659079948889858,8.659079948889858,8.659079948889858,True,True,0.0,1.0,0.0
Biarritz__211,Biarritz,211.0,2018-07-14 21:48:27+00:00,2018-07-14 21:55:54+00:00,2,2,0,13.838983572410976,15.54245378214791,17.245923991884844,True,True,7.45,1.0,0.0
Biarritz__212,Biarritz,212.0,2018-07-14 23:14:46+00:00,2018-07-14 23:59:03+00:00,15,15,0,8.43231340345884,16.21812912232015,19.755738823581574,True,True,44.28333333333333,1.0,0.0
Biarritz__213,Biarritz,213.0,2018-07-16 00:31:55+00:00,2018-07-16 00:31:55+00:00,1,1,0,19.93566097182169,19.93566097182169,19.93566097182169,True,True,0.0,1.0,0.0
Biarritz__214,Biarritz,214.0,2018-07-16 01:20:59+00:00,2018-07-16 06:41:39+00:00,704,704,0,0.6384979763866386,9.928503730060868,19.910627624236003,True,True,320.6666666666667,1.0,0.0
Biarritz__215,Biarritz,215.0,2018-07-16 07:55:48+00:00,2018-07-16 07:55:48+00:00,1,1,0,10.442418366012571,10.442418366012571,10.442418366012571,True,True,0.0,1.0,0.0
Biarritz__216,Biarritz,216.0,2018-07-16 09:05:35+00:00,2018-07-16 09:05:35+00:00,1,1,0,19.81532265148332,19.81532265148332,19.81532265148332,True,True,0.0,1.0,0.0
Biarritz__217,Biarritz,217.0,2018-07-16 10:03:55+00:00,2018-07-16 10:21:08+00:00,5,5,0,15.968829524895726,17.317488267622632,19.562907329113248,True,True,17.216666666666665,1.0,0.0
Biarritz__218,Biarritz,218.0,2018-07-18 12:05:47+00:00,2018-07-18 12:05:47+00:00,1,1,0,12.44069502354168,12.44069502354168,12.44069502354168,True,True,0.0,1.0,0.0
Biarritz__219,Biarritz,219.0,2018-07-18 15:29:25+00:00,2018-07-18 15:29:25+00:00,1,1,0,18.1771333445272,18.1771333445272,18.1771333445272,True,True,0.0,1.0,0.0
Biarritz__22,Biarritz,22.0,2016-03-06 04:22:19+00:00,2016-03-06 04:22:19+00:00,1,1,0,2.8435231165215056,2.8435231165215056,2.8435231165215056,True,True,0.0,1.0,0.0
Biarritz__220,Biarritz,220.0,2018-07-19 20:25:40+00:00,2018-07-19 21:31:27+00:00,45,45,0,1.954211266928653,14.990615978392391,19.90936516220673,True,True,65.78333333333333,1.0,0.0
Biarritz__221,Biarritz,221.0,2018-07-19 22:34:48+00:00,2018-07-19 23:53:51+00:00,10,10,0,2.939573273163247,13.697884475478855,18.29680460031488,True,True,79.05,1.0,0.0
Biarritz__222,Biarritz,222.0,2018-07-20 00:34:04+00:00,2018-07-20 00:53:34+00:00,11,11,0,13.957799684962175,16.64911541023248,19.536060305762447,True,True,19.5,1.0,0.0
Biarritz__223,Biarritz,223.0,2018-07-20 01:55:06+00:00,2018-07-20 01:55:06+00:00,1,1,0,18.93938126335319,18.93938126335319,18.93938126335319,True,True,0.0,1.0,0.0
Biarritz__224,Biarritz,224.0,2018-07-20 12:37:06+00:00,2018-07-20 12:37:06+00:00,1,1,0,14.9418730859279,14.9418730859279,14.9418730859279,True,True,0.0,1.0,0.0
Biarritz__225,Biarritz,225.0,2018-07-20 14:18:16+00:00,2018-07-20 15:17:33+00:00,28,28,0,6.589719933071836,14.477439079902647,19.96014645487894,True,True,59.28333333333333,1.0,0.0
Biarritz__226,Biarritz,226.0,2018-07-24 03:11:41+00:00,2018-07-24 09:39:15+00:00,179,179,0,0.2837032630440842,12.526659760063554,19.982851134359173,True,True,387.56666666666666,1.0,0.0
Biarritz__227,Biarritz,227.0,2018-07-24 10:09:20+00:00,2018-07-24 10:31:04+00:00,4,4,0,14.665877838725937,16.107884434860495,19.52195293497325,True,True,21.733333333333334,1.0,0.0
Biarritz__228,Biarritz,228.0,2018-07-24 11:13:11+00:00,2018-07-24 12:16:36+00:00,11,11,0,3.953387055826297,9.961381578627636,19.604450575953383,True,True,63.416666666666664,1.0,0.0
Biarritz__229,Biarritz,229.0,2018-08-08 19:24:51+00:00,2018-08-08 20:41:43+00:00,133,133,0,2.026149940149121,12.76280479078544,19.92892867287624,True,True,76.86666666666666,1.0,0.0
Biarritz__23,Biarritz,23.0,2016-03-06 05:13:38+00:00,2016-03-06 05:13:38+00:00,1,1,0,19.11199062036496,19.11199062036496,19.11199062036496,True,True,0.0,1.0,0.0
Biarritz__230,Biarritz,230.0,2018-08-08 21:34:31+00:00,2018-08-08 22:01:18+00:00,7,7,0,6.416617914526277,10.14033307944727,16.38925242253646,True,True,26.783333333333335,1.0,0.0
Biarritz__231,Biarritz,231.0,2018-08-08 23:01:15+00:00,2018-08-08 23:10:56+00:00,2,2,0,15.38648893226694,16.404423597965298,17.42235826366366,True,True,9.683333333333334,1.0,0.0
Biarritz__232,Biarritz,232.0,2018-08-09 00:43:37+00:00,2018-08-09 01:36:39+00:00,24,24,0,3.844764157655821,9.660093461179448,17.731012041674372,True,True,53.03333333333333,1.0,0.0
Biarritz__233,Biarritz,233.0,2018-08-09 05:37:21+00:00,2018-08-09 05:39:40+00:00,2,2,0,19.04984786895139,19.139022933531912,19.22819799811244,True,True,2.316666666666667,1.0,0.0
Biarritz__234,Biarritz,234.0,2018-08-12 19:57:23+00:00,2018-08-12 21:18:42+00:00,34,34,0,4.11738310079706,14.683414001854514,19.93230836567266,True,True,81.31666666666666,1.0,0.0
Biarritz__235,Biarritz,235.0,2018-08-28 17:02:26+00:00,2018-08-28 19:51:10+00:00,161,161,0,0.8309043297873154,12.603152044086851,19.898369579113247,True,True,168.73333333333332,1.0,0.0
Biarritz__236,Biarritz,236.0,2018-08-28 21:53:15+00:00,2018-08-28 22:27:37+00:00,4,4,0,7.954557419920725,15.607978550695954,19.946242242535547,True,True,34.36666666666667,1.0,0.0
Biarritz__237,Biarritz,237.0,2018-09-05 10:16:27+00:00,2018-09-05 12:26:56+00:00,57,57,0,0.6299192251188879,14.022612800789995,19.969539948111457,True,True,130.48333333333332,1.0,0.0
Biarritz__238,Biarritz,238.0,2018-09-05 13:33:15+00:00,2018-09-05 14:01:37+00:00,8,8,0,5.988172323133557,10.740311421737958,14.07479604102923,True,True,28.366666666666667,1.0,0.0
Biarritz__239,Biarritz,239.0,2018-09-08 22:53:32+00:00,2018-09-08 23:00:55+00:00,3,3,0,12.479419738791568,15.36104901234174,17.560658751960236,True,True,7.383333333333334,1.0,0.0
Biarritz__24,Biarritz,24.0,2016-03-06 06:08:28+00:00,2016-03-06 06:12:46+00:00,3,3,0,5.675332346804527,6.667155190253489,8.003534046052469,True,True,4.3,1.0,0.0
Biarritz__240,Biarritz,240.0,2018-09-09 00:34:48+00:00,2018-09-09 00:34:48+00:00,1,1,0,17.424903745811765,17.424903745811765,17.424903745811765,True,True,0.0,1.0,0.0
Biarritz__241,Biarritz,241.0,2018-09-09 06:03:41+00:00,2018-09-09 06:40:45+00:00,12,12,0,0.2480260583060396,8.498649221411203,19.805447433848844,True,True,37.06666666666667,1.0,0.0
Biarritz__242,Biarritz,242.0,2018-10-14 11:10:07+00:00,2018-10-14 11:47:38+00:00,5,5,0,9.909898858641002,15.022481072905185,19.95006967601176,True,True,37.516666666666666,1.0,0.0
Biarritz__243,Biarritz,243.0,2018-10-28 18:06:39+00:00,2018-10-28 18:13:16+00:00,2,2,0,18.350760918486888,19.06337111904385,19.775981319600813,True,True,6.616666666666666,1.0,0.0
Biarritz__244,Biarritz,244.0,2018-10-28 18:49:23+00:00,2018-10-28 18:55:42+00:00,2,2,0,7.654153918639141,13.656761773344744,19.65936962805035,True,True,6.316666666666666,1.0,0.0
Biarritz__245,Biarritz,245.0,2018-10-29 13:57:29+00:00,2018-10-29 13:57:29+00:00,1,1,0,19.89109850862792,19.89109850862792,19.89109850862792,True,True,0.0,1.0,0.0
Biarritz__246,Biarritz,246.0,2018-10-29 15:15:28+00:00,2018-10-29 15:15:28+00:00,1,1,0,6.69913206677208,6.69913206677208,6.69913206677208,True,True,0.0,1.0,0.0
Biarritz__247,Biarritz,247.0,2018-11-07 14:14:06+00:00,2018-11-07 14:14:06+00:00,1,1,0,12.794731499952023,12.794731499952023,12.794731499952023,True,True,0.0,1.0,0.0
Biarritz__248,Biarritz,248.0,2018-11-30 10:07:57+00:00,2018-11-30 10:07:57+00:00,1,1,0,18.91519533776161,18.91519533776161,18.91519533776161,True,True,0.0,1.0,0.0
Biarritz__249,Biarritz,249.0,2018-12-16 12:53:02+00:00,2018-12-16 12:53:02+00:00,1,1,0,9.374761014095704,9.374761014095704,9.374761014095704,True,True,0.0,1.0,0.0
Biarritz__25,Biarritz,25.0,2016-03-09 14:39:01+00:00,2016-03-09 14:39:01+00:00,1,1,0,19.70491079890441,19.70491079890441,19.70491079890441,True,True,0.0,1.0,0.0
Biarritz__250,Biarritz,250.0,2018-12-16 22:36:32+00:00,2018-12-16 22:38:28+00:00,3,3,0,5.147113611765525,6.691217484703867,8.7507637746241,True,True,1.9333333333333333,1.0,0.0
Biarritz__251,Biarritz,251.0,2019-01-22 23:38:55+00:00,2019-01-22 23:38:55+00:00,1,1,0,7.198905759805899,7.198905759805899,7.198905759805899,True,True,0.0,1.0,0.0
Biarritz__252,Biarritz,252.0,2019-01-27 09:27:05+00:00,2019-01-27 09:36:11+00:00,6,6,0,11.531024307729622,15.216390714154839,17.91013970777221,True,True,9.1,1.0,0.0
Biarritz__253,Biarritz,253.0,2019-01-28 19:07:39+00:00,2019-01-28 19:07:39+00:00,1,1,0,19.44803273553584,19.44803273553584,19.44803273553584,True,True,0.0,1.0,0.0
Biarritz__254,Biarritz,254.0,2019-01-30 03:24:20+00:00,2019-01-30 03:24:20+00:00,1,1,0,10.464860255488416,10.464860255488416,10.464860255488416,True,True,0.0,1.0,0.0
Biarritz__255,Biarritz,255.0,2019-01-30 05:25:11+00:00,2019-01-30 05:26:23+00:00,2,2,0,11.468905839526524,11.665450494251246,11.861995148975968,True,True,1.2,1.0,0.0
Biarritz__256,Biarritz,256.0,2019-01-30 06:57:39+00:00,2019-01-30 06:57:39+00:00,2,2,0,7.859451483522009,9.314552365675775,10.769653247829542,True,True,0.0,1.0,0.0
Biarritz__257,Biarritz,257.0,2019-02-02 03:23:43+00:00,2019-02-02 03:23:43+00:00,1,1,0,19.820122620569794,19.820122620569794,19.820122620569794,True,True,0.0,1.0,0.0
Biarritz__258,Biarritz,258.0,2019-02-02 08:31:44+00:00,2019-02-02 08:45:59+00:00,2,2,0,19.8263606425691,19.829938956455358,19.833517270341613,True,True,14.25,1.0,0.0
Biarritz__259,Biarritz,259.0,2019-02-02 09:21:50+00:00,2019-02-02 09:38:32+00:00,3,3,0,17.996587334976482,19.22044403064846,19.837364163519403,True,True,16.7,1.0,0.0
Biarritz__26,Biarritz,26.0,2016-03-09 22:18:14+00:00,2016-03-09 22:18:14+00:00,1,1,0,18.786468788053185,18.786468788053185,18.786468788053185,True,True,0.0,1.0,0.0
Biarritz__260,Biarritz,260.0,2019-02-02 16:31:38+00:00,2019-02-02 17:13:03+00:00,8,8,0,8.490146494391876,15.209491085293266,19.824818385923827,True,True,41.416666666666664,1.0,0.0
Biarritz__261,Biarritz,261.0,2019-02-02 18:27:31+00:00,2019-02-02 18:42:28+00:00,6,6,0,11.05449482591535,18.112916845749663,19.836267000039907,True,True,14.95,1.0,0.0
Biarritz__262,Biarritz,262.0,2019-02-02 20:26:10+00:00,2019-02-02 20:26:10+00:00,1,1,0,19.18842656237272,19.18842656237272,19.18842656237272,True,True,0.0,1.0,0.0
Biarritz__263,Biarritz,263.0,2019-04-03 23:31:39+00:00,2019-04-03 23:31:39+00:00,1,1,0,16.372477598146965,16.372477598146965,16.372477598146965,True,True,0.0,1.0,0.0
